region_cd,region_nm,research_date,apt_type,tr_gbn,indices,level_no
41A03,경부2권,202105,7,D,99.95647998,1
41A03,경부2권,202105,1,D,99.6902972,1
41A03,경부2권,202105,3,D,99.89404273,1
41A06,동부1권,202105,3,D,99.85955917,1
41A07,동부2권,202105,3,S,99.93719005,1
42000,강원,202105,1,D,99.39963957,0
43000,충북,202105,3,S,99.90546796,0
43000,충북,202105,7,S,99.81489107,0
45000,전북,202105,1,S,99.31817603,0
45000,전북,202105,1,D,99.47460528,0
46000,전남,202105,1,D,99.70886775,0
48000,경남,202105,3,S,100.1205014,0
48000,경남,202105,7,S,99.84149573,0
50000,제주,202105,1,D,97.08590512,0
A5000,5대광역시,202106,7,S,100.0407587,0
A5000,5대광역시,202106,3,S,100.0520807,0
A5000,5대광역시,202106,1,S,100.0778031,0
A9000,9개도,202106,1,D,100.2335984,0
A9000,9개도,202106,3,D,100.1341895,0
A1000,전국,202105,0,D,99.60453995,0
A2000,수도권,202105,3,S,99.76130544,0
A2001,지방권,202105,3,D,99.98896389,0
A2001,지방권,202105,0,S,99.3711522,0
A3000,6대광역시,202105,7,D,99.95961894,0
A5000,5대광역시,202105,3,S,99.75787707,0
A6000,8개도,202105,3,S,99.97813688,0
A6000,8개도,202105,7,S,99.82354876,0
A6000,8개도,202105,0,S,99.47312551,0
A6000,8개도,202105,3,D,100.0108171,0
A6000,8개도,202105,0,D,99.69633646,0
A9000,9개도,202105,3,S,99.79604258,0
11A02,강남지역,202106,0,S,100.259061,1
11A11,도심권,202106,7,D,100.0693041,2
11A11,도심권,202106,0,S,100.2413957,2
11A11,도심권,202106,3,S,100.1518189,2
11A11,도심권,202106,3,D,100.1395538,2
11A13,서북권,202106,1,S,100.1915659,2
11A13,서북권,202106,7,S,100.0909917,2
26000,부산,202106,0,S,100.1225665,0
26A01,동부산권,202106,7,D,100.017047,1
26A02,중부산권,202106,3,D,100.0556271,1
27000,대구,202106,0,D,100.0249106,0
41A01,서해안권,202101,1,S,89.0512524,1
41A02,경부1권,202101,7,D,99.59884527,1
41A03,경부2권,202101,1,D,96.66874034,1
41A03,경부2권,202101,7,S,98.38393295,1
41A04,경의권,202101,1,D,96.04969259,1
41A06,동부1권,202101,0,S,93.6872422,1
41A07,동부2권,202101,0,D,99.12454816,1
41A07,동부2권,202101,1,D,97.37276751,1
43000,충북,202101,3,S,99.34954667,0
43000,충북,202101,1,S,95.41361153,0
43000,충북,202101,3,D,99.31506114,0
44000,충남,202101,7,D,99.88290389,0
45000,전북,202101,0,D,98.66076443,0
46000,전남,202101,3,S,99.87031314,0
46000,전남,202101,1,D,98.5280964,0
46000,전남,202101,7,D,99.68552773,0
47000,경북,202101,0,D,98.40315337,0
47000,경북,202101,7,D,99.97057749,0
48000,경남,202101,3,D,100.4001305,0
50000,제주,202101,1,S,92.42149264,0
A1000,전국,202101,7,D,99.723997,0
A1000,전국,202101,0,S,95.92468834,0
A2001,지방권,202101,0,S,96.9270592,0
A5000,5대광역시,202101,3,S,98.54829034,0
A5000,5대광역시,202101,7,D,99.79130726,0
A9000,9개도,202101,3,S,98.93320472,0
A9000,9개도,202101,1,S,93.76009245,0
11000,서울,202102,3,S,98.89860058,0
11A01,강북지역,202102,1,S,97.98871607,1
11A02,강남지역,202102,7,D,99.46917266,1
11A02,강남지역,202102,7,S,98.48903702,1
11A11,도심권,202102,7,S,98.26708779,2
11A11,도심권,202102,3,S,99.19846071,2
11A14,서남권,202102,3,S,99.11831816,2
26000,부산,202102,1,S,95.21815563,0
26000,부산,202102,3,S,98.66601646,0
26000,부산,202102,0,D,97.80990018,0
26A01,동부산권,202102,7,S,98.21946449,1
26A02,중부산권,202102,7,S,98.52049114,1
27000,대구,202102,7,S,98.6193389,0
28000,인천,202102,7,S,98.87403058,0
28000,인천,202102,3,S,99.14558561,0
28000,인천,202102,0,S,94.37670554,0
29000,광주,202102,7,D,99.6834138,0
11000,서울,202101,7,S,98.0409217,0
11A02,강남지역,202101,1,S,96.74138269,1
11A11,도심권,202101,1,S,98.31950234,2
11A11,도심권,202101,0,S,98.39003783,2
11A12,동북권,202101,7,D,99.07346147,2
11A14,서남권,202101,1,S,97.44793813,2
11A14,서남권,202101,0,S,98.01872049,2
11A15,동남권,202101,3,D,98.84070362,2
26000,부산,202101,0,D,97.13156696,0
26A03,서부산권,202101,1,D,95.10206515,1
26A03,서부산권,202101,7,S,98.63025033,1
26A03,서부산권,202101,0,D,96.35384425,1
27000,대구,202101,3,D,99.42374788,0
28000,인천,202101,1,S,89.84469745,0
29000,광주,202101,7,S,98.63059999,0
30000,대전,202101,1,D,93.71834225,0
31000,울산,202101,0,D,95.84402424,0
11A11,도심권,202103,1,D,99.63868169,2
11A11,도심권,202103,3,D,99.49331815,2
11A11,도심권,202103,0,D,99.6321143,2
11A12,동북권,202103,3,D,99.21924613,2
11A15,동남권,202103,7,S,98.5487406,2
26A02,중부산권,202103,0,S,97.94454573,1
27000,대구,202103,0,D,98.18198297,0
28000,인천,202103,1,S,93.0902569,0
36000,세종,202103,1,D,98.54416986,0
36000,세종,202103,1,S,100.2447572,0
41000,경기,202103,1,D,97.94987008,0
41A02,경부1권,202103,3,S,99.21200914,1
41A03,경부2권,202103,3,S,99.03628649,1
41A03,경부2권,202103,1,D,98.44128684,1
41A03,경부2권,202103,7,S,99.09390382,1
41A05,경원권,202103,1,S,95.3605792,1
41A07,동부2권,202103,1,S,97.86315903,1
43000,충북,202103,1,S,97.0949922,0
45000,전북,202103,3,S,100.0627148,0
45000,전북,202103,1,D,98.65091113,0
45000,전북,202103,7,S,99.45353068,0
46000,전남,202103,3,D,99.83438915,0
47000,경북,202103,0,S,98.52525988,0
48000,경남,202103,0,S,98.60037579,0
50000,제주,202103,3,D,99.87684161,0
50000,제주,202103,1,D,95.34887076,0
A1000,전국,202103,3,D,99.58449101,0
A3000,6대광역시,202103,7,S,99.03789939,0
A5000,5대광역시,202103,7,S,99.02209293,0
A5000,5대광역시,202103,1,D,97.43565273,0
A6000,8개도,202103,7,S,99.40811684,0
A9000,9개도,202103,1,D,98.1376714,0
A9000,9개도,202103,7,D,99.86925106,0
11000,서울,202104,3,D,99.64052786,0
11000,서울,202104,1,D,99.52449486,0
11A11,도심권,202104,1,S,99.63045902,2
11A11,도심권,202104,7,S,99.20473873,2
11A11,도심권,202104,0,S,99.54254291,2
11A11,도심권,202104,3,S,99.60903288,2
11A12,동북권,202104,7,D,99.59852879,2
11A12,동북권,202104,1,D,99.4294948,2
29000,광주,202102,3,D,99.76017335,0
29000,광주,202102,0,S,97.74682753,0
30000,대전,202102,0,S,95.83473336,0
31000,울산,202102,7,S,99.32318391,0
31000,울산,202102,1,D,95.65068219,0
36000,세종,202102,7,D,99.62069355,0
36000,세종,202102,0,S,99.21014226,0
36000,세종,202102,7,S,97.63709944,0
41A02,경부1권,202102,7,S,98.4290677,1
41A06,동부1권,202102,1,D,97.33650195,1
41A07,동부2권,202102,0,D,99.35377397,1
41A07,동부2권,202102,0,S,98.65270277,1
42000,강원,202102,3,D,99.36185998,0
43000,충북,202102,1,S,96.25663226,0
44000,충남,202102,7,S,99.28694585,0
45000,전북,202102,1,S,98.10866871,0
46000,전남,202102,1,D,98.80151492,0
47000,경북,202102,1,D,97.72398578,0
47000,경북,202102,7,S,99.30618681,0
47000,경북,202102,7,D,99.96746743,0
48000,경남,202102,0,D,99.13010586,0
50000,제주,202102,7,D,99.90803783,0
50000,제주,202102,1,S,93.18885479,0
A2000,수도권,202102,1,S,94.33577901,0
A2000,수도권,202102,1,D,97.12602128,0
A2000,수도권,202102,7,D,99.61877198,0
A2001,지방권,202102,1,D,97.22754893,0
A3000,6대광역시,202102,7,D,99.81816362,0
A3000,6대광역시,202102,1,D,96.08273641,0
A5000,5대광역시,202102,1,S,95.7572677,0
11000,서울,202103,7,S,98.82680457,0
11A01,강북지역,202103,0,D,99.20223225,1
11A02,강남지역,202103,7,S,98.85512526,1
11A11,도심권,202103,1,S,99.30120104,2
26A01,동부산권,202104,7,D,100.13237,1
26A03,서부산권,202104,7,S,99.40689354,1
27000,대구,202104,7,S,99.33381801,0
27000,대구,202104,0,S,98.3812017,0
27000,대구,202104,0,D,98.82595479,0
27000,대구,202104,1,D,98.3525921,0
28000,인천,202104,1,S,94.95359787,0
31000,울산,202104,1,S,98.65360422,0
36000,세종,202104,1,S,100.7683345,0
41A01,서해안권,202104,1,D,97.96694607,1
41A02,경부1권,202104,0,D,99.97523924,1
41A03,경부2권,202104,1,S,96.8467092,1
41A03,경부2권,202104,3,S,99.15429278,1
41A04,경의권,202104,0,D,99.25360024,1
41A05,경원권,202104,3,D,99.71014157,1
41A06,동부1권,202104,3,D,99.62875297,1
41A06,동부1권,202104,7,S,99.33365295,1
42000,강원,202104,0,S,99.04469791,0
43000,충북,202104,1,D,98.72298084,0
45000,전북,202104,0,D,99.43746437,0
47000,경북,202104,0,D,99.33848369,0
48000,경남,202104,3,S,100.0538622,0
48000,경남,202104,7,S,99.64952356,0
50000,제주,202104,0,S,98.31578396,0
A1000,전국,202104,0,S,98.32149788,0
A1000,전국,202104,1,D,98.70332564,0
A2001,지방권,202104,1,S,98.17839103,0
A3000,6대광역시,202104,0,D,98.5937564,0
A3000,6대광역시,202104,3,D,99.76234119,0
A5000,5대광역시,202104,0,S,98.3136007,0
A6000,8개도,202104,3,D,99.96733027,0
A6000,8개도,202104,7,D,99.92286231,0
A9000,9개도,202104,3,S,99.54064472,0
A9000,9개도,202104,7,D,99.92317019,0
A9000,9개도,202104,1,S,97.35386012,0
11000,서울,202105,0,D,99.85458658,0
11A01,강북지역,202105,0,S,99.64818143,1
11A01,강북지역,202105,7,S,99.65195545,1
11A01,강북지역,202105,3,S,99.77978314,1
11A02,강남지역,202105,0,D,99.83646515,1
11A12,동북권,202105,0,S,99.60164489,2
26A01,동부산권,202105,3,S,99.58695923,1
26A02,중부산권,202105,7,D,99.98804526,1
26A02,중부산권,202105,0,D,99.55683778,1
30000,대전,202106,0,D,100.0843847,0
31000,울산,202106,0,D,100.1925783,0
41000,경기,202106,0,S,100.0664931,0
41A01,서해안권,202106,3,S,100.1458273,1
41A02,경부1권,202106,7,S,100.1230017,1
41A02,경부1권,202106,1,D,100.8246668,1
41A04,경의권,202106,0,S,100.2565741,1
41A05,경원권,202106,0,D,100.1764059,1
41A06,동부1권,202106,0,D,100.2671865,1
41A06,동부1권,202106,7,D,100.020935,1
42000,강원,202106,7,S,100.0434247,0
45000,전북,202106,7,S,100.019105,0
47000,경북,202106,0,D,100.0237882,0
50000,제주,202106,1,D,100.0349331,0
50000,제주,202106,3,S,100.2098206,0
A1000,전국,202106,1,S,100.0779807,0
A2000,수도권,202106,1,D,100.32999,0
A2001,지방권,202106,7,D,100.0066479,0
A2001,지방권,202106,3,D,100.0490854,0
A2001,지방권,202106,0,S,100.0776825,0
26A03,서부산권,202105,7,S,99.70319672,1
26A03,서부산권,202105,0,D,99.02510823,1
28000,인천,202105,7,D,99.93800713,0
28000,인천,202105,7,S,99.79545992,0
28000,인천,202105,1,D,97.93576883,0
30000,대전,202105,3,D,99.91248502,0
36000,세종,202105,1,S,100.8534633,0
41000,경기,202105,0,S,98.39453731,0
41000,경기,202105,1,S,97.65995212,0
41000,경기,202105,1,D,99.36335521,0
41A02,경부1권,202105,1,S,97.27907505,1
41A02,경부1권,202105,3,S,99.8622172,1
41A02,경부1권,202105,0,D,100.2925327,1
41A05,경원권,202105,1,S,97.56978539,1
41A05,경원권,202105,0,D,98.93866037,1
41A06,동부1권,202105,7,S,99.68787182,1
41A07,동부2권,202105,7,S,99.82754674,1
41A07,동부2권,202105,1,S,99.26179848,1
42000,강원,202105,0,D,99.59897762,0
42000,강원,202105,0,S,99.49371681,0
43000,충북,202105,7,D,99.93204914,0
44000,충남,202105,7,S,99.85751659,0
45000,전북,202105,0,D,99.69426202,0
46000,전남,202105,3,S,100.0362484,0
46000,전남,202105,0,D,99.82783795,0
47000,경북,202105,1,D,99.33154846,0
48000,경남,202105,7,D,100.0239652,0
50000,제주,202105,3,D,100.0563738,0
A3000,6대광역시,202106,0,S,99.98938052,0
A6000,8개도,202106,3,D,100.0662542,0
A2000,수도권,202105,1,S,98.15545291,0
A2000,수도권,202105,0,S,98.77719462,0
A2001,지방권,202105,7,D,99.96405975,0
A2001,지방권,202105,3,S,99.88140615,0
A3000,6대광역시,202105,1,D,98.84458058,0
A3000,6대광역시,202105,0,S,98.82609305,0
A3000,6대광역시,202105,1,S,98.36328794,0
A6000,8개도,202105,1,D,99.45015846,0
A9000,9개도,202105,7,S,99.80740919,0
A9000,9개도,202105,0,D,99.64803735,0
11000,서울,202106,7,S,100.0841232,0
11A12,동북권,202106,7,D,100.0746104,2
11A14,서남권,202106,1,D,100.5048163,2
11A14,서남권,202106,3,D,100.0907617,2
11A15,동남권,202106,3,S,100.1768364,2
11A15,동남권,202106,3,D,100.2381019,2
11A15,동남권,202106,0,S,100.3403366,2
27000,대구,202106,3,D,100.0534588,0
27000,대구,202106,1,D,100.0119914,0
28000,인천,202106,1,S,99.37858617,0
29000,광주,202106,3,D,99.93946019,0
41000,경기,202101,1,S,91.07120471,0
41A01,서해안권,202101,0,D,96.01752234,1
41A03,경부2권,202101,7,D,99.50928432,1
41A05,경원권,202101,0,S,93.28429756,1
43000,충북,202101,1,D,96.68825682,0
44000,충남,202101,3,S,100.0458594,0
45000,전북,202101,7,S,99.02031379,0
47000,경북,202101,3,S,100.2993851,0
48000,경남,202101,3,S,100.2577952,0
48000,경남,202101,7,S,99.25247482,0
48000,경남,202101,7,D,99.88391142,0
50000,제주,202101,7,S,99.74746805,0
A1000,전국,202101,0,D,97.42337576,0
A1000,전국,202101,1,D,96.14238362,0
A2001,지방권,202101,3,S,99.29419786,0
A3000,6대광역시,202101,7,D,99.75339541,0
A5000,5대광역시,202101,7,S,98.32404176,0
11000,서울,202102,3,D,99.17078248,0
11000,서울,202102,0,S,98.1668607,0
11A01,강북지역,202102,7,S,98.38811746,1
11A01,강북지역,202102,0,D,98.79832494,1
11A12,동북권,202102,3,D,98.92030171,2
11A15,동남권,202102,3,D,99.18764418,2
26A01,동부산권,202102,3,S,98.5825561,1
26A02,중부산권,202102,7,D,99.97596424,1
26A02,중부산권,202102,1,S,96.29595156,1
26A03,서부산권,202102,1,D,96.10490388,1
26A03,서부산권,202102,0,D,97.10964121,1
27000,대구,202102,1,S,95.39867663,0
27000,대구,202102,3,D,99.50491277,0
11000,서울,202101,1,S,96.92740955,0
11A01,강북지역,202101,0,S,97.71457219,1
11A01,강북지역,202101,1,S,97.22324808,1
11A01,강북지역,202101,7,S,98.00978479,1
11A11,도심권,202101,7,S,97.81816444,2
11A11,도심권,202101,3,D,99.0782662,2
11A12,동북권,202101,1,D,97.62884048,2
11A13,서북권,202101,1,S,97.56373233,2
11A13,서북권,202101,0,S,98.10221452,2
26A01,동부산권,202101,7,D,100.2352966,1
26A01,동부산권,202101,0,D,96.31272537,1
26A01,동부산권,202101,1,S,92.32900658,1
26A03,서부산권,202101,3,D,99.57333809,1
28000,인천,202101,3,S,98.96114407,0
28000,인천,202101,0,S,93.23681253,0
31000,울산,202101,7,D,99.74656016,0
36000,세종,202101,7,D,99.40687112,0
11A12,동북권,202103,0,D,99.07398114,2
11A12,동북권,202103,0,S,98.60916436,2
11A12,동북권,202103,1,S,98.36782786,2
11A13,서북권,202103,1,S,98.78255115,2
11A14,서남권,202103,1,S,98.66118974,2
11A14,서남권,202103,7,D,99.63514074,2
26000,부산,202103,1,S,96.22815498,0
26000,부산,202103,3,S,99.02119876,0
26000,부산,202103,3,D,99.86127627,0
26A01,동부산권,202103,3,D,99.88180206,1
26A02,중부산권,202103,3,D,99.89899588,1
26A03,서부산권,202103,1,S,96.26380577,1
27000,대구,202103,3,D,99.62351981,0
29000,광주,202103,1,S,97.84720232,0
30000,대전,202103,0,S,96.98595223,0
31000,울산,202103,1,D,96.66287603,0
41A01,서해안권,202103,1,D,96.87789632,1
41A03,경부2권,202103,0,S,96.46135617,1
41A03,경부2권,202103,1,S,95.41356982,1
41A03,경부2권,202103,3,D,99.60249824,1
41A04,경의권,202103,1,S,97.17062808,1
41A05,경원권,202103,3,D,99.64074481,1
41A06,동부1권,202103,0,S,97.09692511,1
41A07,동부2권,202103,0,D,99.52665852,1
41A07,동부2권,202103,3,S,99.6727414,1
42000,강원,202103,1,D,98.2855178,0
42000,강원,202103,3,S,99.30725452,0
43000,충북,202103,3,D,99.49466426,0
44000,충남,202103,3,S,100.03041,0
44000,충남,202103,0,S,98.12888684,0
44000,충남,202103,3,D,99.80714407,0
45000,전북,202103,0,D,99.16933205,0
46000,전남,202103,7,D,99.82440922,0
50000,제주,202103,7,S,99.79268842,0
A2000,수도권,202103,1,S,95.60616484,0
A2001,지방권,202103,1,S,97.34797208,0
A3000,6대광역시,202103,1,S,96.06667989,0
A5000,5대광역시,202103,0,S,97.51637865,0
A6000,8개도,202103,1,S,97.71111239,0
A6000,8개도,202103,0,S,98.52684887,0
A9000,9개도,202103,3,S,99.36571287,0
A9000,9개도,202103,0,S,97.47785826,0
11000,서울,202104,3,S,99.4439364,0
11A01,강북지역,202104,1,D,99.54815889,1
11A01,강북지역,202104,0,S,99.20289064,1
11A12,동북권,202104,3,S,99.36889118,2
11A14,서남권,202104,3,S,99.55684988,2
11A14,서남권,202104,0,D,99.8162274,2
11A14,서남권,202104,7,D,99.76937208,2
36000,세종,202102,3,D,99.75351371,0
36000,세종,202102,1,D,97.04720667,0
36000,세종,202102,0,D,97.58770628,0
41000,경기,202102,3,D,99.39179008,0
41000,경기,202102,7,D,99.76838736,0
41A01,서해안권,202102,0,S,93.60296913,1
41A05,경원권,202102,1,D,96.05792458,1
41A07,동부2권,202102,7,S,99.07384042,1
45000,전북,202102,3,S,100.1919163,0
45000,전북,202102,7,S,99.25141166,0
46000,전남,202102,3,S,99.89688616,0
46000,전남,202102,0,D,99.32849018,0
46000,전남,202102,7,D,99.76650176,0
47000,경북,202102,3,S,100.2106777,0
47000,경북,202102,3,D,100.0825236,0
A1000,전국,202102,3,D,99.40856172,0
A5000,5대광역시,202102,0,S,96.65626175,0
A6000,8개도,202102,1,D,97.75901679,0
A9000,9개도,202102,7,D,99.8254143,0
11000,서울,202103,7,D,99.53879071,0
11A02,강남지역,202103,3,D,99.54821685,1
26000,부산,202104,7,S,99.18064648,0
26000,부산,202104,3,S,99.30202865,0
26A01,동부산권,202104,1,S,96.40776518,1
26A02,중부산권,202104,7,S,99.18888739,1
26A03,서부산권,202104,0,D,98.39981498,1
41000,경기,202104,0,D,99.11431171,0
41A01,서해안권,202104,3,D,99.64241794,1
41A07,동부2권,202104,1,S,98.49558924,1
42000,강원,202104,3,S,99.55430495,0
43000,충북,202104,7,D,99.87175748,0
44000,충남,202104,1,S,98.03835946,0
44000,충남,202104,7,D,99.97866903,0
45000,전북,202104,0,S,99.23181276,0
46000,전남,202104,0,D,99.67783402,0
47000,경북,202104,3,D,100.0378747,0
47000,경북,202104,7,S,99.67232114,0
A5000,5대광역시,202104,1,S,97.80433935,0
A6000,8개도,202104,7,S,99.60749516,0
11000,서울,202105,7,S,99.64421931,0
11000,서울,202105,1,S,99.50523116,0
11A01,강북지역,202105,1,D,99.86264658,1
11A02,강남지역,202105,1,D,99.71560963,1
11A12,동북권,202105,1,D,99.83910637,2
11A14,서남권,202105,1,D,100.1006401,2
11A14,서남권,202105,0,D,100.0226921,2
11A15,동남권,202105,3,S,99.71339526,2
11A15,동남권,202105,1,D,99.33982183,2
11A15,동남권,202105,3,D,99.89150443,2
26A01,동부산권,202105,7,D,100.0543426,1
26A01,동부산권,202105,7,S,99.50899328,1
26A01,동부산권,202105,0,S,98.37274237,1
30000,대전,202106,3,D,100.0665706,0
30000,대전,202106,7,S,100.017148,0
31000,울산,202106,0,S,100.1238834,0
31000,울산,202106,1,S,100.1571061,0
36000,세종,202106,3,S,99.92691594,0
41000,경기,202106,1,D,100.3962363,0
41A01,서해안권,202106,0,D,100.3417136,1
41A03,경부2권,202106,1,S,100.0707194,1
41A03,경부2권,202106,1,D,100.4036989,1
41A05,경원권,202106,1,D,100.2156023,1
41A05,경원권,202106,3,S,100.044698,1
41A05,경원권,202106,1,S,99.90608435,1
41A05,경원권,202106,0,S,99.96437496,1
41A05,경원권,202106,7,S,99.99433068,1
41A07,동부2권,202106,1,S,100.283685,1
42000,강원,202106,1,S,100.0568602,0
43000,충북,202106,0,D,100.1000099,0
43000,충북,202106,0,S,100.004399,0
46000,전남,202106,3,S,100.0638108,0
47000,경북,202106,1,D,100.0380204,0
47000,경북,202106,3,D,100.0283709,0
48000,경남,202106,3,D,100.0658405,0
48000,경남,202106,7,S,99.96215578,0
50000,제주,202106,7,D,100.0349036,0
A2000,수도권,202106,0,S,100.0917613,0
A2001,지방권,202106,3,S,100.0473848,0
27000,대구,202105,0,D,99.42199468,0
27000,대구,202105,1,S,98.97053817,0
30000,대전,202105,7,D,99.90999157,0
30000,대전,202105,3,S,99.77314857,0
31000,울산,202105,0,D,99.13660749,0
31000,울산,202105,3,D,99.911037,0
31000,울산,202105,1,S,99.25644806,0
36000,세종,202105,3,S,99.75995121,0
36000,세종,202105,3,D,99.90686915,0
36000,세종,202105,1,D,101.2541326,0
36000,세종,202105,0,D,101.0375571,0
41000,경기,202105,0,D,99.59633826,0
41A03,경부2권,202105,3,S,99.62290297,1
41A04,경의권,202105,1,S,99.12960283,1
41A07,동부2권,202105,3,D,100.0528136,1
42000,강원,202105,7,S,99.84395445,0
42000,강원,202105,3,D,99.82692179,0
44000,충남,202105,1,S,99.14525403,0
44000,충남,202105,0,S,99.51249986,0
44000,충남,202105,0,D,99.5989512,0
47000,경북,202105,1,S,99.09893325,0
48000,경남,202105,3,D,100.1447414,0
A3000,6대광역시,202106,0,D,100.0189929,0
A6000,8개도,202106,3,S,100.0573903,0
A9000,9개도,202106,7,D,100.0125228,0
A9000,9개도,202106,0,S,100.0531821,0
A1000,전국,202105,7,S,99.7775082,0
A2000,수도권,202105,1,D,99.31082159,0
A2001,지방권,202105,1,D,99.29767162,0
A5000,5대광역시,202105,7,D,99.96387587,0
A5000,5대광역시,202105,0,D,99.35663192,0
A5000,5대광역시,202105,1,S,98.78747917,0
