region_cd,region_nm,research_date,apt_type,size_gbn,rate,level_no
11A13,서북권,202207,1,2,4.07165189166828,1
28000,인천,202207,1,2,4.363636363636364,0
41000,경기,202207,1,3,4.609441839171283,0
45000,전북,202207,1,2,4.800000000000001,0
47000,경북,202207,1,1,5.950172009031094,0
48000,경남,202207,1,1,5,0
50000,제주,202207,7,3,5.347052287795296,0
50000,제주,202207,7,2,6.485769235295511,0
A2000,수도권,202207,7,2,6.031398320554946,0
A2001,지방,202207,7,1,9.42857142857143,0
11A02,강남지역,202207,7,3,3.793671770553604,1
11A11,도심권,202207,7,2,5.5054780876494025,1
27000,대구,202207,7,1,9.26470588235294,0
36000,세종,202207,7,3,6.208344348018993,0
43000,충북,202207,7,2,9.131437355880093,0
11A14,서남권,202207,35,2,4.132740563753948,1
27000,대구,202207,35,1,6.0813199764289925,0
28000,인천,202207,35,3,4.696137362193051,0
28000,인천,202207,35,2,6.312220909287692,0
44000,충남,202207,35,2,7.564001006819565,0
45000,전북,202207,35,3,6.014683389415724,0
46000,전남,202207,35,3,5.280205497640081,0
A1000,전국,202207,35,3,4.7483143792293605,0
A8000,8개시도,202207,35,1,9.209738042026892,0
45000,전북,202210,7,2,8.571428571428571,0
A5000,5대광역시,202210,1,1,5.056047132592596,0
11A13,서북권,202210,1,1,4.533333333333331,1
41000,경기,202210,1,2,4.846002510904877,0
41000,경기,202210,1,1,4.923076923076923,0
42000,강원,202210,1,1,5.972850678733033,0
43000,충북,202210,1,2,4.999675430055177,0
48000,경남,202210,1,2,4.666666666666668,0
50000,제주,202210,1,3,4.814813333333333,0
A2000,수도권,202208,35,1,4.801223605426689,0
A5000,5대광역시,202208,35,3,5.278452782118136,0
A8000,8개시도,202208,35,1,8.994317710758086,0
11A02,강남지역,202208,35,3,3.8832855558725736,1
11A02,강남지역,202208,35,1,3.7108058348675823,1
11A11,도심권,202208,35,1,4.81672689726381,1
11A14,서남권,202208,35,3,4.142308747714014,1
27000,대구,202208,35,2,5.914211050078332,0
28000,인천,202208,35,2,6.328484053998494,0
30000,대전,202208,35,1,8.134013402400797,0
36000,세종,202208,35,1,6.441245465383086,0
41000,경기,202208,35,1,7.899983315470519,0
42000,강원,202208,35,2,6.575000000000001,0
43000,충북,202208,35,3,6.002711951959708,0
43000,충북,202208,35,2,7.408931878987445,0
46000,전남,202208,35,1,9.164028183853441,0
45000,전북,202208,7,1,10.90420769919427,0
46000,전남,202208,7,3,6.556353470859512,0
A2000,수도권,202208,7,1,7.105553512320705,0
A8000,8개시도,202208,7,1,10.285714285714285,0
11000,서울,202208,7,1,5.969851047183922,0
11A01,강북지역,202208,7,2,5.349908905797877,1
11A01,강북지역,202208,7,1,6.605019815059446,1
11A02,강남지역,202208,7,3,3.798369556888203,1
11A12,동북권,202208,7,3,4.120271451877333,1
11A12,동북권,202208,7,2,5.218597393590893,1
A2000,수도권,202209,35,3,4.5057815005213175,0
A5000,5대광역시,202209,35,1,7.0871358487500515,0
11A02,강남지역,202209,35,1,3.7081937567276637,1
27000,대구,202209,35,3,5.836335833394015,0
30000,대전,202209,35,2,6.716222061540995,0
36000,세종,202209,35,2,6.8955223880597005,0
48000,경남,202209,35,1,9.067948969578019,0
36000,세종,202209,1,2,4.608067476106184,0
45000,전북,202209,1,3,4.80022684412118,0
A2000,수도권,202209,1,1,4.635456439859696,0
A2001,지방,202209,1,2,4.615384615384616,0
11000,서울,202209,1,2,4.0996688767098375,0
11A02,강남지역,202209,1,1,4.2,1
11A14,서남권,202209,1,2,4.036089118026146,1
11A15,동남권,202209,1,3,4.135638383547566,1
A1000,전국,202209,7,2,6.701298701298701,0
A1000,전국,202209,7,3,5.421203219365853,0
A5000,5대광역시,202209,7,3,5.6785353060326464,0
11000,서울,202209,7,3,4.188397573006243,0
11A02,강남지역,202209,7,1,5.384615384615385,1
11A11,도심권,202209,7,2,5.4859630935102635,1
11A11,도심권,202209,7,1,6.582623509369677,1
11A13,서북권,202209,7,3,4.822092899255998,1
11A13,서북권,202208,7,1,6.321631540890223,1
11A15,동남권,202208,7,3,3.621792468396251,1
36000,세종,202208,7,2,8.96838407494145,0
42000,강원,202208,7,2,7.961060032449972,0
A1000,전국,202208,1,3,4.501176601510808,0
A1000,전국,202208,1,1,4.941176470588235,0
A2000,수도권,202208,1,2,4.5,0
A2000,수도권,202208,1,1,4.60433188937021,0
11A01,강북지역,202208,1,3,4.333333333333334,1
11A02,강남지역,202208,1,3,4.147058823529412,1
11A12,동북권,202208,1,3,4.2666666666666675,1
11A13,서북권,202209,7,2,5.640124524386025,1
28000,인천,202209,7,2,8.259254706847441,0
30000,대전,202209,7,1,7.0075839653304435,0
41000,경기,202209,7,2,6.811769125080298,0
42000,강원,202209,7,1,8.425531914893616,0
44000,충남,202209,7,2,8.4,0
48000,경남,202209,7,3,6.348325822828134,0
11000,서울,202211,35,2,4.030552156072277,0
11000,서울,202211,35,3,3.9013832428492887,0
11A01,강북지역,202211,35,2,4.137047181807423,1
26000,부산,202211,35,3,4.841461767089976,0
27000,대구,202211,35,1,8.63151200147566,0
43000,충북,202211,35,2,9.168081494057725,0
A1000,전국,202211,7,2,6.624582250278499,0
A1000,전국,202211,7,3,5.41816589668938,0
A2001,지방,202211,7,3,6.204167556968054,0
A8000,8개시도,202211,7,3,6.447761194029851,0
11A01,강북지역,202211,7,2,5.348015193205758,1
11A13,서북권,202208,1,3,4.165860617769617,1
11A13,서북권,202208,1,1,4.580152671755725,1
43000,충북,202208,1,1,5.647058823529412,0
11A12,동북권,202211,7,2,5.232922516556671,1
11A15,동남권,202211,7,2,4.915671875894494,1
26000,부산,202211,7,2,7.301839693646631,0
27000,대구,202211,7,1,8.833333333333334,0
36000,세종,202211,7,3,4.329643296432964,0
A2000,수도권,202211,1,1,4.8,0
A2001,지방,202211,1,3,4.6420595742226345,0
11000,서울,202211,1,3,4.254954820989653,0
11A13,서북권,202211,1,3,4.285714285714286,1
30000,대전,202211,1,3,4.186046511627906,0
30000,대전,202211,1,1,5.0863104820006875,0
31000,울산,202211,1,3,4.270193115135493,0
42000,강원,202211,1,2,5.08725868725869,0
48000,경남,202211,1,3,4.674699070037395,0
48000,경남,202211,1,2,4.7898429845289945,0
A1000,전국,202212,7,1,7.739413680781759,0
A2000,수도권,202212,7,2,6.038609098106083,0
11000,서울,202212,7,3,4.266530748594381,0
11A11,도심권,202212,7,1,6.692851531814611,1
11A12,동북권,202212,7,3,4.406799901211535,1
11A12,동북권,202212,7,1,6.28719275549806,1
11A13,서북권,202212,7,3,4.6338815075118935,1
26000,부산,202212,7,2,7.601809954751131,0
31000,울산,202212,7,3,5.7963488256538565,0
41000,경기,202212,7,1,9.195478558614209,0
43000,충북,202212,7,3,7.051359681269151,0
47000,경북,202212,7,1,10.727482586609833,0
A1000,전국,202212,1,3,4.699300699300698,0
A2000,수도권,202212,1,2,4.8,0
A2001,지방,202212,1,1,5.672727272727274,0
A5000,5대광역시,202212,1,3,4.54054054054054,0
11A01,강북지역,202212,1,3,4.486735505935426,1
11A12,동북권,202212,1,1,4.725,1
11A15,동남권,202212,1,2,4.298507462686569,1
26000,부산,202212,1,2,4.7652739031417,0
42000,강원,202212,1,3,5.142857142857142,0
43000,충북,202212,1,1,6.01037249788191,0
45000,전북,202212,1,1,6,0
47000,경북,202212,1,2,4.998941798941798,0
26000,부산,202210,35,1,7.1289156969300365,0
31000,울산,202210,35,2,7.377062462369166,0
36000,세종,202210,35,2,5.923875736716816,0
41000,경기,202210,35,2,5.834665821333172,0
43000,충북,202210,35,2,8.084358338943552,0
47000,경북,202210,35,2,9.041680729113171,0
50000,제주,202210,35,3,5.27332015884686,0
A2000,수도권,202210,35,2,5.002811015532078,0
A5000,5대광역시,202210,35,1,7.102040816326531,0
A8000,8개시도,202210,35,3,5.752414042932766,0
11A01,강북지역,202210,35,3,4.094304532303731,1
A2000,수도권,202210,7,1,7.120879120879121,0
A2000,수도권,202210,7,3,5.005412615752096,0
11A02,강남지역,202210,7,2,5.3508393654373965,1
11A12,동북권,202210,7,3,4.335259378214168,1
11A12,동북권,202210,7,2,5.242729922584842,1
11A13,서북권,202210,7,2,5.506551865834108,1
11A15,동남권,202210,7,2,4.971031286210892,1
11A15,동남권,202210,7,3,3.843933455374268,1
28000,인천,202210,7,1,9.795918367346939,0
29000,광주,202210,7,1,8.701946034104527,0
30000,대전,202210,7,2,6.18787477286493,0
30000,대전,202210,7,3,5.276023432354674,0
41000,경기,202210,7,3,5.416444913999749,0
43000,충북,202210,7,1,10.243902439024389,0
46000,전남,202210,7,1,9.04175360374779,0
47000,경북,202210,7,2,8.6298321811313,0
48000,경남,202212,1,1,5.142857142857142,0
A2000,수도권,202212,35,3,4.598265985926075,0
11000,서울,202212,35,1,4.1954624033613195,0
11A02,강남지역,202212,35,1,3.9497754474259223,1
11A15,동남권,202212,35,3,3.694212284361985,1
11A15,동남권,202212,35,2,3.8316261014668025,1
11A15,동남권,202212,35,1,3.750183684495262,1
26000,부산,202212,35,2,5.373549052122082,0
36000,세종,202212,35,2,6.446002644923745,0
42000,강원,202212,35,2,8.571428571428571,0
43000,충북,202212,35,3,8.031296898976443,0
43000,충북,202212,35,2,9.179280774546282,0
44000,충남,202212,35,2,8.902313992075586,0
45000,전북,202212,35,2,7.070241523300856,0
46000,전남,202212,35,1,8.172286773010992,0
48000,경남,202212,35,3,5.637564877572205,0
50000,제주,202212,35,2,5.998641157408174,0
A2000,수도권,202207,1,3,4.5,0
A5000,5대광역시,202207,1,1,5,0
A8000,8개시도,202207,1,2,4.761551663456388,0
11A13,서북권,202207,1,1,4.55956575564232,1
28000,인천,202207,1,3,5.143504037889047,0
31000,울산,202207,1,2,3.8869664060153584,0
41000,경기,202207,1,1,4.75,0
42000,강원,202207,1,2,4.857142857142857,0
42000,강원,202207,1,1,5.768856511831659,0
43000,충북,202207,1,1,5.647058823529412,0
45000,전북,202207,1,1,6.101694915254238,0
47000,경북,202207,1,3,4.721311475409836,0
48000,경남,202207,1,3,4.333333333333334,0
47000,경북,202207,7,1,10.909090909090908,0
A8000,8개시도,202207,7,3,6.364016894100786,0
11A01,강북지역,202207,7,2,5.310782871086111,1
11A01,강북지역,202207,7,3,4.479964046253963,1
11A11,도심권,202207,7,3,5.560459617538474,1
11A15,동남권,202207,7,2,4.902304082918972,1
27000,대구,202207,7,2,7.363669854112201,0
29000,광주,202207,7,2,8.072613085953535,0
30000,대전,202207,7,1,7.597378197467625,0
31000,울산,202207,7,3,5.788849068797368,0
36000,세종,202207,7,1,8.893519113812886,0
41000,경기,202207,7,2,6.866330390920555,0
44000,충남,202207,7,2,8.571428571428571,0
11A11,도심권,202207,35,1,5.020365315977324,1
11A13,서북권,202207,35,3,3.8876633339640634,1
11A13,서북권,202207,35,1,4.3796178772178855,1
11A13,서북권,202207,35,2,4.174322756525774,1
27000,대구,202207,35,2,6.02439024390244,0
30000,대전,202207,35,3,6.550687923127321,0
31000,울산,202207,35,1,9.055390113162598,0
36000,세종,202207,35,1,6.310098486991398,0
46000,전남,202207,35,1,9.751368685323685,0
11A01,강북지역,202207,35,1,4.6710755186228825,1
11A02,강남지역,202207,35,3,3.8618779659644944,1
A2000,수도권,202210,1,3,4.543167778372247,0
A8000,8개시도,202210,1,3,4.7951684757303275,0
30000,대전,202210,1,3,4.148148148148148,0
36000,세종,202210,1,1,5.25,0
36000,세종,202210,1,2,4.666666666666666,0
44000,충남,202210,1,1,6.72,0
47000,경북,202210,1,3,5.052631578947368,0
A1000,전국,202208,35,3,4.7430561454072,0
A2001,지방,202208,35,2,6.232687960687961,0
11000,서울,202208,35,3,3.972092773894871,0
11A13,서북권,202208,35,1,4.364760791020949,1
11A15,동남권,202208,35,2,3.7522311292693455,1
11A15,동남권,202208,35,1,3.6205308380355063,1
28000,인천,202208,35,1,9.379779370945622,0
44000,충남,202208,35,3,9.306677782409336,0
45000,전북,202208,35,1,9.892258023539629,0
45000,전북,202208,7,3,6.785219528703007,0
47000,경북,202208,7,3,6.86822708659825,0
48000,경남,202208,7,3,6.200049096909921,0
A1000,전국,202208,7,2,6.691444810050854,0
A2000,수도권,202208,7,3,4.965387985840513,0
11A11,도심권,202208,7,3,5.490906654253314,1
11A11,도심권,202208,7,2,5.569441968265289,1
11A13,서북권,202208,7,3,4.5974190418777905,1
11A13,서북권,202208,7,2,5.574684680305278,1
A8000,8개시도,202209,35,1,9.178283625763502,0
A8000,8개시도,202209,35,2,6.7813398187044,0
11000,서울,202209,35,3,3.9606756676523016,0
11A01,강북지역,202209,35,2,4.124973451401374,1
11A02,강남지역,202209,35,3,3.85043492510684,1
11A13,서북권,202209,35,2,4.163637753931639,1
11A15,동남권,202209,35,2,3.755287277425606,1
11A15,동남권,202209,35,1,3.5635969227706186,1
11A02,강남지역,202209,35,2,3.904943550063728,1
28000,인천,202209,35,1,9.5,0
31000,울산,202209,35,2,7.0777113578138335,0
41000,경기,202209,35,2,5.776523812078176,0
43000,충북,202209,35,3,6.107804784662555,0
46000,전남,202209,35,2,6.131386861313868,0
36000,세종,202209,1,3,4.550048100759039,0
44000,충남,202209,1,1,6.670559264042225,0
50000,제주,202209,1,3,4.363636363636364,0
11A01,강북지역,202209,1,2,4.178571428571428,1
11A12,동북권,202209,1,3,4.114285714285714,1
11A13,서북권,202209,1,2,4.067796610169492,1
11A13,서북권,202209,1,3,4.160363577341341,1
11000,서울,202209,7,2,5.382190407349547,0
11A14,서남권,202208,7,2,5.538461538461538,1
27000,대구,202208,7,3,5.6422805052623515,0
A8000,8개시도,202208,1,3,4.7203701127531215,0
11000,서울,202208,1,3,4.206185567010308,0
11A01,강북지역,202208,1,2,4.124486667059179,1
11A11,도심권,202208,1,3,4.5,1
26000,부산,202209,7,1,8.388110693542876,0
30000,대전,202209,7,3,5.315264353104187,0
31000,울산,202209,7,1,9.79692917369593,0
50000,제주,202209,7,3,5.683304496200048,0
A1000,전국,202211,35,3,4.820913236345401,0
A8000,8개시도,202211,35,2,7.299943041186973,0
11A12,동북권,202211,35,2,4.064970128493613,1
11A13,서북권,202211,35,3,3.9832856429122954,1
11A13,서북권,202211,35,1,4.423952944511375,1
11A15,동남권,202211,35,2,3.8427841771945257,1
11A15,동남권,202211,35,1,3.624855367942137,1
11A11,도심권,202211,35,2,4.519749842867002,1
26000,부산,202211,35,1,7.003760724160905,0
30000,대전,202211,35,3,8.165819923361248,0
36000,세종,202211,35,2,5.705622537901397,0
41000,경기,202211,35,1,7.56090046215773,0
41000,경기,202211,35,2,5.866451199804862,0
44000,충남,202211,35,1,10.331692803409872,0
45000,전북,202211,35,3,6.237555203348363,0
46000,전남,202211,35,3,4.72948758752387,0
46000,전남,202211,35,1,8.246490276048126,0
A5000,5대광역시,202211,7,3,5.858414081871446,0
A8000,8개시도,202211,7,2,8.319387688914835,0
11000,서울,202211,7,1,5.832051676407259,0
11A01,강북지역,202211,7,1,6.398122576306112,1
11A15,동남권,202208,1,2,4.101316948345232,1
26000,부산,202208,1,3,4.390243902439025,0
29000,광주,202208,1,2,4.468767635325559,0
29000,광주,202208,1,1,5.363525565893379,0
30000,대전,202208,1,1,4.714285714285714,0
43000,충북,202208,1,3,4.928571428571427,0
45000,전북,202208,1,3,4.909090909090908,0
46000,전남,202208,1,1,7.378695319669159,0
11A02,강남지역,202211,7,3,3.8860103626943006,1
11A11,도심권,202211,7,2,5.5336311996424765,1
11A15,동남권,202211,7,1,5.49130816040305,1
29000,광주,202211,7,3,6.448769873100139,0
43000,충북,202211,7,2,8.81623222555448,0
43000,충북,202211,7,1,10.119473221015836,0
45000,전북,202211,7,1,9.88235294117647,0
46000,전남,202211,7,1,9.535444090484486,0
11A01,강북지역,202211,1,3,4.401653903023863,1
11A12,동북권,202211,1,2,4.298507462686567,1
11A12,동북권,202211,1,3,4.403677252385461,1
11A14,서남권,202211,1,3,4.108584251599289,1
26000,부산,202211,1,2,4.656716417910448,0
30000,대전,202211,1,2,4.395994776112215,0
43000,충북,202211,1,3,4.8999342622136,0
43000,충북,202211,1,1,6,0
44000,충남,202211,1,2,5.339572366283225,0
46000,전남,202211,1,3,4.08992491611542,0
47000,경북,202211,1,1,6.344368344840079,0
48000,경남,202211,1,1,5.076923076923077,0
46000,전남,202204,7,3,7.19165628313023,0
A2001,지방,202204,7,2,8.1474690870975,0
A8000,8개시도,202204,7,2,8.75814819984101,0
11A02,강남지역,202204,7,3,3.8782637738560934,1
29000,광주,202204,7,3,6.425541375783716,0
30000,대전,202204,7,3,5.36245269899244,0
36000,세종,202204,7,1,8.780487804878048,0
44000,충남,202204,7,3,6.513260324581078,0
A2000,수도권,202204,35,2,4.628052375523065,0
11A15,동남권,202204,35,2,3.807479008714057,1
29000,광주,202204,35,2,5.389006680666988,0
30000,대전,202204,35,2,7.119949463998447,0
36000,세종,202204,35,1,6.24751001044648,0
41000,경기,202204,35,3,4.907744077696504,0
44000,충남,202204,35,2,5.6923076923076925,0
45000,전북,202204,35,3,6.181200191588961,0
45000,전북,202204,35,2,7.543013939691787,0
48000,경남,202204,35,2,6.629537384269408,0
42000,강원,202204,1,1,5.8100071236296476,0
47000,경북,202204,1,2,4.528301886792453,0
A2000,수도권,202204,1,3,4.421052631578947,0
A8000,8개시도,202204,1,2,4.551584271086897,0
A8000,8개시도,202204,1,3,4.465116279069767,0
11A12,동북권,202204,1,1,4.421052631578947,1
11A12,동북권,202204,1,3,4.236928459541966,1
11A15,동남권,202204,1,3,4.203128585838639,1
28000,인천,202204,1,2,4.844036697247707,0
28000,인천,202204,1,3,5.11764705882353,0
29000,광주,202204,1,3,4.258064516129032,0
30000,대전,202204,1,1,4.8,0
11A12,동북권,202201,1,3,4.013017751479291,1
11A13,서북권,202201,1,2,4.031118750354155,1
26000,부산,202201,1,3,4,0
28000,인천,202201,1,3,4.887202137890951,0
43000,충북,202201,1,3,4.4439431781517165,0
47000,경북,202201,1,2,4.454916512059368,0
47000,경북,202201,1,1,6.2349207160145355,0
48000,경남,202201,1,1,4.941176470588235,0
50000,제주,202201,1,3,4.4551184547473595,0
A5000,5대광역시,202201,35,3,4.9655172413793105,0
11A01,강북지역,202201,35,3,3.7578212842855994,1
11A12,동북권,202201,35,1,4.3618217462452,1
11A14,서남권,202201,35,3,3.877309272977852,1
11A15,동남권,202201,35,3,3.479614588794363,1
27000,대구,202201,35,2,6.5177095990279446,0
28000,인천,202201,35,3,4.919002934873945,0
31000,울산,202201,35,1,7.674252132875862,0
28000,인천,202201,7,2,8.501144836591592,0
30000,대전,202201,7,1,7.482417168613849,0
41000,경기,202201,7,2,6.478527607361963,0
41000,경기,202201,7,1,8.994461538461538,0
43000,충북,202201,7,2,8.868750000000002,0
50000,제주,202201,35,3,5.075009618199317,0
45000,전북,202201,7,2,8.878796008669333,0
46000,전남,202201,7,3,7.587106036844215,0
A2000,수도권,202201,7,1,6.721991701244814,0
A2000,수도권,202201,7,2,5.803642451379586,0
11000,서울,202201,7,1,5.7224606580829755,0
11A12,동북권,202201,7,2,5.0934757989938575,1
26000,부산,202201,7,2,7.759920814233845,0
A5000,5대광역시,202202,7,2,7.113865144011417,0
11A12,동북권,202202,7,1,6.443650611409687,1
11A13,서북권,202202,7,1,6.417112299465241,1
27000,대구,202202,7,1,9.310344827586206,0
36000,세종,202202,7,1,8.963396337096766,0
45000,전북,202202,7,3,6.68123051352389,0
46000,전남,202202,7,3,7.785132426982756,0
11A01,강북지역,202202,35,1,4.563163939949188,1
30000,대전,202202,35,2,7.0066817623240825,0
