basYm,rprSexNm,rprAggrNm,estbYr,bizAreaNm,bizBzcCd,bizBzcCdNm,empeCntNm,fnafBasYr,cptlAmt,saleAmt,bzopPftAmt,crtmNpfAmt,astTsumAmt,debtTsumAmt
202208,남성,50대,1999,강원도 원주시,95,개인 및 소비용품 수리업,10명 이상 30명 미만,2020,181000000,1096000000,99000000,86000000,581000000,35000000
202208,남성,40대,2017,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2016,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,111000000,1096000000,99000000,86000000,157000000,46000000
202208,남성,40대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,32000000,1056000000,35000000,35000000,85000000,53000000
202208,남성,40대,2016,강원도 원주시,86,보건업,0명,2020,181000000,389000000,99000000,86000000,595000000,230000000
202208,남성,60대,2003,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,44000000,457000000,56000000,55000000,81000000,37000000
202208,남성,60대,1988,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,37000000,905000000,67000000,61000000,260000000,223000000
202208,남성,40대,2015,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,181000000,1096000000,99000000,86000000,511000000,259000000
202208,남성,50대,2003,강원도 원주시,71,전문 서비스업,1명 이상 5명 미만,2018,39000000,105000000,17000000,18000000,40000000,1000000
202208,남성,40대,2005,강원도 원주시,46,도매 및 상품 중개업,0명,2020,181000000,960000000,59000000,45000000,500000000,279000000
202208,남성,40대,2002,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,858000000,11000000,17000000,494000000,202000000
202208,여성,50대,2013,강원도 원주시,47,소매업; 자동차 제외,0명,2020,121000000,244000000,22000000,23000000,156000000,35000000
202208,남성,50대,2005,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,24000000,477000000,46000000,43000000,130000000,106000000
202208,남성,50대,2007,강원도 원주시,86,보건업,0명,2015,181000000,1096000000,99000000,86000000,450000000,8000000
202208,남성,60대,2007,강원도 원주시,46,도매 및 상품 중개업,0명,2020,28000000,1096000000,18000000,10000000,269000000,241000000
202208,남성,50대,2003,강원도 원주시,33,기타 제품 제조업,0명,2020,62000000,858000000,5000000,55000000,134000000,73000000
202208,남성,50대,2012,강원도 원주시,86,보건업,10명 이상 30명 미만,2021,119000000,1096000000,99000000,86000000,459000000,340000000
202208,남성,50대,1994,강원도 원주시,76,임대업; 부동산 제외,0명,2020,181000000,1096000000,85000000,84000000,841000000,127000000
202208,남성,50대,2001,강원도 원주시,86,보건업,0명,2015,181000000,1084000000,99000000,86000000,233000000,47000000
202208,남성,40대,2013,강원도 원주시,10,식료품 제조업,0명,2020,0,426000000,94000000,77000000,371000000,524000000
202208,남성,50대,2013,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,184000000,11000000,11000000,639000000,53000000
202208,여성,40대,2013,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,3000000,1096000000,16000000,39000000,385000000,382000000
202208,남성,30대,2014,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,106000000,1096000000,99000000,86000000,827000000,524000000
202208,남성,40대,2014,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,86000000,242000000,1000000
202208,남성,50대,2014,강원도 원주시,46,도매 및 상품 중개업,0명,2020,136000000,1096000000,73000000,66000000,265000000,130000000
202208,남성,40대,2016,강원도 원주시,10,식료품 제조업,1명 이상 5명 미만,2020,0,223000000,14000000,13000000,55000000,160000000
202208,남성,30대,2017,강원도 원주시,56,음식점 및 주점업,0명,2019,35000000,362000000,22000000,26000000,36000000,2000000
202208,남성,30대,2013,강원도 원주시,46,도매 및 상품 중개업,0명,2018,30000000,1096000000,66000000,70000000,302000000,271000000
202208,여성,50대,1994,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,0,1096000000,99000000,86000000,37000000,203000000
202208,남성,50대,2014,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,153000000,1046000000,62000000,79000000,203000000,50000000
202208,여성,40대,2013,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,35000000,572000000,29000000,31000000,36000000,1000000
202208,남성,50대,2003,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,103000000,1096000000,43000000,43000000,168000000,65000000
202208,남성,50대,2017,강원도 원주시,86,보건업,10명 이상 30명 미만,2021,127000000,1096000000,99000000,86000000,328000000,201000000
202208,남성,50대,1996,강원도 원주시,42,전문직별 공사업,1명 이상 5명 미만,2021,0,375000000,38000000,30000000,188000000,524000000
202208,여성,50대,2010,강원도 원주시,42,전문직별 공사업,0명,2013,154000000,218000000,99000000,86000000,176000000,22000000
202208,남성,50대,2011,강원도 원주시,25,금속가공제품 제조업; 기계 및 가구 제외,0명,2018,0,167000000,8000000,7000000,24000000,57000000
202208,남성,40대,2012,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,885000000,41000000,33000000,841000000,524000000
202208,남성,40대,2017,강원도 원주시,85,교육 서비스업,30명 이상 50명 미만,2020,126000000,1096000000,16000000,40000000,133000000,7000000
202208,남성,60대,1990,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,82000000,596000000,107000000
202208,남성,50대,1998,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,44000000,1096000000,73000000,66000000,143000000,99000000
202208,남성,60대,1994,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,17000000,1096000000,34000000,29000000,459000000,442000000
202208,남성,40대,2017,강원도 원주시,41,종합 건설업,0명,2020,82000000,797000000,73000000,86000000,117000000,35000000
202208,남성,50대,2004,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,76000000,86000000,841000000,524000000
202208,남성,50대,2005,강원도 원주시,46,도매 및 상품 중개업,0명,2020,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2008,강원도 원주시,86,보건업,1명 이상 5명 미만,2020,181000000,977000000,99000000,86000000,633000000,4000000
202208,남성,30대,2019,강원도 원주시,71,전문 서비스업,0명,2021,68000000,153000000,31000000,34000000,108000000,40000000
202208,남성,50대,2003,강원도 원주시,56,음식점 및 주점업,10명 이상 30명 미만,2020,181000000,1096000000,99000000,86000000,841000000,361000000
202208,남성,50대,2013,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,173000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2018,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,123000000,863000000,41000000,43000000,411000000,288000000
202208,남성,40대,2007,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,181000000,1096000000,99000000,86000000,551000000,6000000
202208,남성,40대,2018,강원도 원주시,46,도매 및 상품 중개업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,716000000,358000000
202208,여성,40대,2013,강원도 원주시,46,도매 및 상품 중개업,0명,2021,3000000,1096000000,16000000,39000000,385000000,382000000
202208,남성,40대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,115000000,1096000000,99000000,86000000,125000000,10000000
202208,남성,40대,2010,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,91000000,339000000,26000000,31000000,102000000,11000000
202208,남성,60대,2005,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,181000000,575000000,20000000,23000000,416000000,108000000
202208,남성,30대,2016,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,109000000,1096000000,78000000,80000000,246000000,137000000
202208,남성,50대,2001,강원도 원주시,45,자동차 및 부품 판매업,5명 이상 10명 미만,2021,103000000,1096000000,99000000,86000000,270000000,167000000
202208,남성,60대,1995,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2017,19000000,296000000,27000000,28000000,194000000,175000000
202208,남성,60대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,29000000,425000000,29000000,24000000,60000000,31000000
202208,남성,50대,2011,강원도 원주시,16,목재 및 나무제품 제조업; 가구 제외,0명,2020,69000000,216000000,4000000,4000000,73000000,4000000
202208,남성,60대,2000,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,101000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2001,강원도 원주시,95,개인 및 소비용품 수리업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,82000000,841000000,524000000
202208,남성,40대,2009,강원도 원주시,30,자동차 및 트레일러 제조업,0명,2020,0,384000000,2000000,34000000,12000000,250000000
202208,남성,40대,2014,강원도 원주시,72,건축 기술  엔지니어링 및 기타 과학기술 서비스업,1명 이상 5명 미만,2018,106000000,258000000,41000000,20000000,115000000,9000000
202208,남성,40대,2006,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,702000000,99000000,79000000,301000000,112000000
202208,남성,50대,2012,강원도 원주시,42,전문직별 공사업,0명,2020,181000000,1096000000,99000000,65000000,839000000,330000000
202208,남성,30대,2016,강원도 원주시,46,도매 및 상품 중개업,0명,2020,117000000,840000000,36000000,36000000,127000000,10000000
202208,여성,50대,2007,강원도 원주시,47,소매업; 자동차 제외,0명,2020,100000000,1096000000,55000000,37000000,841000000,524000000
202208,남성,50대,2008,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,1096000000,95000000,86000000,841000000,524000000
202208,남성,30대,2017,강원도 원주시,47,소매업; 자동차 제외,0명,2019,11000000,163000000,10000000,11000000,111000000,100000000
202208,남성,50대,2003,강원도 원주시,95,개인 및 소비용품 수리업,10명 이상 30명 미만,2020,181000000,645000000,99000000,86000000,841000000,524000000
202208,남성,50대,2009,강원도 원주시,41,종합 건설업,1명 이상 5명 미만,2020,133000000,640000000,49000000,39000000,421000000,288000000
202208,남성,50대,2009,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,1096000000,99000000,69000000,841000000,524000000
202208,남성,40대,2001,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,181000000,22000000,14000000,-26000000,841000000,524000000
202208,남성,50대,2017,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,181000000,1096000000,45000000,34000000,841000000,524000000
202208,남성,40대,2018,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,123000000,863000000,41000000,43000000,411000000,288000000
202208,남성,40대,2018,강원도 원주시,29,기타 기계 및 장비 제조업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,86000000,841000000,448000000
202208,남성,60대,2007,강원도 원주시,45,자동차 및 부품 판매업,0명,2019,80000000,472000000,21000000,15000000,243000000,163000000
202208,남성,30대,2015,강원도 원주시,49,육상 운송 및 파이프라인 운송업,0명,2018,11000000,861000000,59000000,52000000,196000000,185000000
202208,남성,50대,1991,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2018,181000000,1096000000,88000000,82000000,504000000,169000000
202208,남성,30대,2019,강원도 원주시,47,소매업; 자동차 제외,0명,2020,181000000,1096000000,65000000,86000000,584000000,316000000
202208,남성,50대,2016,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,358000000,19000000,19000000,300000000,7000000
202208,남성,40대,2018,강원도 원주시,47,소매업; 자동차 제외,0명,2020,31000000,724000000,44000000,40000000,380000000,349000000
202208,남성,50대,2018,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1059000000,34000000,34000000,201000000,1000000
202208,여성,50대,2002,강원도 원주시,46,도매 및 상품 중개업,0명,2020,123000000,1096000000,59000000,48000000,232000000,109000000
202208,남성,50대,2012,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2016,0,569000000,58000000,63000000,214000000,8000000
202208,남성,50대,2002,강원도 원주시,46,도매 및 상품 중개업,30명 이상 50명 미만,2021,32000000,1096000000,90000000,38000000,841000000,524000000
202208,남성,40대,2000,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,77000000,841000000,524000000
202208,남성,50대,2015,강원도 원주시,20,화학물질 및 화학제품 제조업; 의약품 제외,1명 이상 5명 미만,2021,42000000,114000000,-2000000,10000000,43000000,1000000
202208,남성,50대,1993,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2011,강원도 원주시,56,음식점 및 주점업,0명,2016,0,233000000,10000000,11000000,30000000,43000000
202208,남성,50대,2015,강원도 원주시,46,도매 및 상품 중개업,0명,2020,181000000,1096000000,69000000,57000000,253000000,3000000
202208,여성,40대,2019,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,2000000,1096000000,99000000,47000000,11000000,9000000
202208,여성,50대,2010,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,47000000,871000000,45000000,43000000,54000000,7000000
202208,여성,60대,2000,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,27000000,1096000000,0,51000000,749000000,524000000
202208,남성,50대,2017,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2020,181000000,1096000000,45000000,34000000,841000000,524000000
202208,남성,40대,2015,강원도 원주시,25,금속가공제품 제조업; 기계 및 가구 제외,1명 이상 5명 미만,2021,181000000,1096000000,89000000,55000000,714000000,476000000
202208,남성,50대,2016,강원도 원주시,46,도매 및 상품 중개업,0명,2021,181000000,358000000,19000000,19000000,300000000,7000000
202208,남성,40대,2013,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,57000000,1096000000,79000000,74000000,841000000,524000000
202208,여성,40대,2016,강원도 원주시,45,자동차 및 부품 판매업,0명,2019,57000000,297000000,20000000,22000000,59000000,2000000
202208,남성,50대,2012,강원도 원주시,86,보건업,50명 이상 100명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2011,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,181000000,904000000,64000000,67000000,828000000,468000000
202208,남성,50대,2010,강원도 원주시,23,비금속 광물제품 제조업,1명 이상 5명 미만,2019,118000000,62000000,6000000,3000000,161000000,43000000
202208,남성,40대,2012,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2017,68000000,660000000,28000000,33000000,71000000,4000000
202208,남성,40대,2012,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,885000000,41000000,33000000,841000000,524000000
202208,여성,50대,2009,강원도 원주시,46,도매 및 상품 중개업,0명,2020,181000000,732000000,0,0,625000000,283000000
202208,남성,40대,2012,강원도 원주시,72,건축 기술  엔지니어링 및 기타 과학기술 서비스업,0명,2019,57000000,252000000,49000000,49000000,72000000,15000000
202208,남성,50대,2010,강원도 원주시,47,소매업; 자동차 제외,0명,2020,181000000,54000000,21000000,-17000000,841000000,524000000
202208,남성,50대,2009,강원도 원주시,20,화학물질 및 화학제품 제조업; 의약품 제외,0명,2016,0,82000000,5000000,1000000,133000000,223000000
202208,남성,40대,2010,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,75000000,1096000000,53000000,41000000,667000000,524000000
202208,남성,60대,1999,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,81000000,280000000,15000000,15000000,87000000,6000000
202208,여성,40대,2007,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,63000000,1096000000,48000000,47000000,320000000,257000000
202208,남성,40대,2005,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,181000000,660000000,99000000,86000000,270000000,11000000
202208,여성,50대,2018,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,35000000,763000000,34000000,43000000,134000000,99000000
202208,남성,40대,2015,강원도 원주시,29,기타 기계 및 장비 제조업,0명,2020,7000000,810000000,65000000,65000000,11000000,4000000
202208,남성,30대,2011,강원도 원주시,46,도매 및 상품 중개업,0명,2019,46000000,751000000,39000000,39000000,88000000,42000000
202208,남성,40대,2009,강원도 원주시,45,자동차 및 부품 판매업,0명,2019,181000000,998000000,81000000,54000000,383000000,44000000
202208,남성,40대,2004,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,175000000,607000000,99000000,86000000,841000000,524000000
202208,남성,60대,2004,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,170000000,1096000000,99000000,86000000,471000000,301000000
202208,남성,50대,2012,강원도 원주시,25,금속가공제품 제조업; 기계 및 가구 제외,0명,2020,45000000,92000000,-2000000,-2000000,145000000,100000000
202208,남성,30대,2020,강원도 원주시,86,보건업,0명,2021,19000000,563000000,72000000,79000000,350000000,331000000
202208,남성,50대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,69000000,57000000,253000000,3000000
202208,남성,60대,2010,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2018,181000000,1096000000,99000000,86000000,841000000,473000000
202208,남성,60대,1994,강원도 원주시,46,도매 및 상품 중개업,0명,2020,181000000,645000000,-303000000,-311000000,563000000,314000000
202208,남성,50대,2006,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1008000000,29000000,36000000,571000000,200000000
202208,남성,50대,2005,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,81000000,811000000,64000000,57000000,182000000,101000000
202208,남성,60대,1998,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,181000000,355000000,5000000,4000000,318000000,136000000
202208,남성,50대,2009,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,21000000,794000000,31000000,47000000,113000000,92000000
202208,남성,30대,2019,강원도 원주시,86,보건업,5명 이상 10명 미만,2020,47000000,1092000000,99000000,86000000,730000000,524000000
202208,남성,30대,2017,강원도 원주시,46,도매 및 상품 중개업,0명,2020,55000000,329000000,19000000,19000000,76000000,21000000
202208,남성,60대,2013,강원도 원주시,46,도매 및 상품 중개업,0명,2019,181000000,1096000000,65000000,69000000,244000000,9000000
202208,남성,40대,2003,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,95000000,689000000,24000000,24000000,95000000,0
202208,남성,40대,2014,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,181000000,1096000000,68000000,60000000,287000000,94000000
202208,남성,50대,2012,강원도 원주시,25,금속가공제품 제조업; 기계 및 가구 제외,0명,2021,181000000,313000000,23000000,20000000,512000000,198000000
202208,남성,50대,2010,강원도 원주시,46,도매 및 상품 중개업,0명,2015,0,1051000000,48000000,43000000,29000000,43000000
202208,여성,40대,2016,강원도 원주시,45,자동차 및 부품 판매업,0명,2020,84000000,385000000,9000000,10000000,186000000,103000000
202208,남성,50대,2004,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,181000000,670000000,27000000,29000000,585000000,244000000
202208,남성,40대,2015,강원도 원주시,86,보건업,5명 이상 10명 미만,2016,0,436000000,99000000,86000000,365000000,2000000
202208,여성,50대,2007,강원도 원주시,46,도매 및 상품 중개업,0명,2021,18000000,144000000,11000000,13000000,193000000,175000000
202208,남성,40대,2017,강원도 원주시,86,보건업,5명 이상 10명 미만,2021,181000000,1096000000,99000000,86000000,841000000,482000000
202208,남성,50대,2017,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,35000000,1096000000,99000000,86000000,327000000,292000000
202208,남성,40대,2019,강원도 원주시,72,건축 기술  엔지니어링 및 기타 과학기술 서비스업,1명 이상 5명 미만,2020,0,144000000,15000000,15000000,21000000,107000000
202208,남성,30대,2016,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2018,27000000,506000000,7000000,15000000,63000000,35000000
202208,남성,30대,2019,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,109000000,1096000000,75000000,61000000,841000000,524000000
202208,남성,40대,2010,강원도 원주시,73,기타 전문  과학 및 기술 서비스업,0명,2021,18000000,331000000,18000000,18000000,26000000,8000000
202208,남성,50대,1994,강원도 원주시,45,자동차 및 부품 판매업,0명,2021,181000000,1096000000,99000000,86000000,841000000,26000000
202208,여성,50대,2007,강원도 원주시,96,기타 개인 서비스업,1명 이상 5명 미만,2018,26000000,143000000,14000000,14000000,66000000,40000000
202208,남성,50대,2015,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,124000000,241000000,16000000,14000000,258000000,134000000
202208,남성,40대,2015,강원도 원주시,46,도매 및 상품 중개업,0명,2021,32000000,1056000000,35000000,35000000,85000000,53000000
202208,남성,50대,2018,강원도 원주시,86,보건업,10명 이상 30명 미만,2021,0,1096000000,99000000,86000000,841000000,524000000
202208,남성,30대,2019,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,138000000,976000000,78000000,86000000,188000000,50000000
202208,남성,50대,1998,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,60대,2010,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,17000000,198000000,-3000000,7000000,35000000,18000000
202208,남성,50대,2016,강원도 원주시,42,전문직별 공사업,1명 이상 5명 미만,2018,141000000,531000000,23000000,23000000,154000000,13000000
202208,여성,40대,2006,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,880000000,59000000,50000000,552000000,286000000
202208,여성,50대,1995,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1026000000,59000000,58000000,430000000,93000000
202208,남성,70대,1984,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,6000000,139000000,15000000,8000000,70000000,64000000
202208,남성,30대,2019,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,109000000,1096000000,75000000,61000000,841000000,524000000
202208,남성,50대,2017,강원도 원주시,23,비금속 광물제품 제조업,5명 이상 10명 미만,2021,156000000,990000000,79000000,50000000,841000000,524000000
202208,남성,30대,2013,강원도 원주시,46,도매 및 상품 중개업,0명,2020,42000000,37000000,-1000000,2000000,43000000,1000000
202208,남성,50대,2012,강원도 원주시,45,자동차 및 부품 판매업,0명,2021,181000000,1096000000,93000000,86000000,841000000,3000000
202208,남성,60대,1988,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,181000000,910000000,-13000000,26000000,551000000,145000000
202208,남성,40대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,61000000,56000000,841000000,487000000
202208,남성,50대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,124000000,241000000,16000000,14000000,258000000,134000000
202208,남성,50대,2011,강원도 원주시,10,식료품 제조업,0명,2020,181000000,1096000000,99000000,84000000,841000000,524000000
202208,남성,60대,1992,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2020,50000000,471000000,18000000,27000000,61000000,11000000
202208,남성,50대,2018,강원도 원주시,68,부동산업,5명 이상 10명 미만,2020,181000000,129000000,39000000,86000000,841000000,524000000
202208,남성,30대,2019,강원도 원주시,86,보건업,5명 이상 10명 미만,2020,45000000,1092000000,99000000,86000000,728000000,524000000
202208,남성,40대,2014,강원도 원주시,45,자동차 및 부품 판매업,0명,2019,167000000,722000000,37000000,37000000,347000000,180000000
202208,남성,50대,2004,강원도 원주시,25,금속가공제품 제조업; 기계 및 가구 제외,0명,2020,181000000,614000000,29000000,21000000,841000000,378000000
202208,여성,60대,2011,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2018,0,546000000,0,28000000,62000000,72000000
202208,남성,50대,2011,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,41000000,202000000,43000000,41000000,163000000,122000000
202208,남성,40대,2008,강원도 원주시,71,전문 서비스업,0명,2016,0,582000000,31000000,30000000,235000000,221000000
202208,남성,40대,2006,강원도 원주시,95,개인 및 소비용품 수리업,1명 이상 5명 미만,2020,150000000,300000000,33000000,35000000,231000000,81000000
202208,남성,40대,2011,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2018,0,199000000,18000000,18000000,26000000,26000000
202208,남성,30대,2019,강원도 원주시,86,보건업,0명,2021,13000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,60대,2009,강원도 원주시,47,소매업; 자동차 제외,0명,2021,79000000,637000000,54000000,11000000,841000000,524000000
202208,남성,60대,2007,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2015,164000000,1096000000,99000000,86000000,528000000,364000000
202208,남성,40대,2017,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,181000000,1096000000,38000000,38000000,298000000,92000000
202208,남성,30대,2014,강원도 원주시,46,도매 및 상품 중개업,0명,2021,65000000,823000000,47000000,47000000,177000000,112000000
202208,남성,50대,2011,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,0,1007000000,-21000000,52000000,80000000,80000000
202208,남성,50대,2007,강원도 원주시,47,소매업; 자동차 제외,0명,2021,1000000,94000000,-26000000,-62000000,240000000,239000000
202208,남성,40대,2018,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,0,291000000,16000000,17000000,34000000,152000000
202208,남성,50대,2016,강원도 원주시,30,자동차 및 트레일러 제조업,0명,2020,29000000,1000000000,12000000,65000000,199000000,170000000
202208,남성,40대,2018,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,77000000,1077000000,48000000,39000000,87000000,10000000
202208,남성,50대,2016,강원도 원주시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,181000000,1096000000,23000000,42000000,655000000,205000000
202208,여성,50대,2016,강원도 원주시,46,도매 및 상품 중개업,0명,2021,19000000,776000000,45000000,47000000,55000000,36000000
202208,남성,60대,2004,강원도 원주시,47,소매업; 자동차 제외,0명,2020,74000000,458000000,19000000,18000000,76000000,2000000
202208,남성,50대,2006,강원도 원주시,46,도매 및 상품 중개업,0명,2018,49000000,1096000000,-31000000,35000000,57000000,8000000
202208,남성,50대,2000,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,106000000,421000000,20000000,25000000,106000000,0
202208,남성,60대,2018,강원도 원주시,47,소매업; 자동차 제외,0명,2019,49000000,1096000000,21000000,23000000,50000000,1000000
202208,남성,50대,2004,강원도 원주시,46,도매 및 상품 중개업,0명,2015,15000000,567000000,35000000,34000000,137000000,121000000
202208,남성,50대,2015,강원도 원주시,46,도매 및 상품 중개업,0명,2021,96000000,910000000,63000000,63000000,145000000,49000000
202208,남성,50대,2011,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,56000000,56000000,841000000,196000000
202208,여성,40대,2015,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2017,57000000,450000000,64000000,64000000,71000000,14000000
202208,남성,50대,2003,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,0,374000000,41000000,37000000,75000000,224000000
202208,남성,30대,2017,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,6000000,1096000000,99000000,86000000,444000000,438000000
